,channel_1,channel_2,commenter_1,commenter_2,overlap,ratio_1,ratio_2
36971,블개,첫눈꿈,105,247,2,0.01904761904761905,0.008097165991902834
36972,블개,최후의 전사,105,152,1,0.009523809523809525,0.006578947368421052
36973,블개,충장,105,55,2,0.01904761904761905,0.03636363636363636
36974,블개,카냐TV,105,0,0,0.0,
36975,블개,칼픽가렌,105,138,1,0.009523809523809525,0.007246376811594203
36976,블개,캐인유튜브,105,61,1,0.009523809523809525,0.01639344262295082
36977,블개,캡틴모르가나,105,408,3,0.02857142857142857,0.007352941176470588
36978,블개,캡틴피터,105,23,1,0.009523809523809525,0.043478260869565216
36979,블개,캬일,105,173,1,0.009523809523809525,0.005780346820809248
36980,블개,코크유튜브,105,116,1,0.009523809523809525,0.008620689655172414
36981,블개,코태(Kotae),105,120,3,0.02857142857142857,0.025
36982,블개,콘플,105,355,3,0.02857142857142857,0.008450704225352112
36983,블개,콤보용,105,150,2,0.01904761904761905,0.013333333333333334
36984,블개,쿠앙TV LOL유투버,105,685,3,0.02857142857142857,0.004379562043795621
36985,블개,퀸블미,105,18,1,0.009523809523809525,0.05555555555555555
36986,블개,크림몬TV_CreamMon Kat,105,0,0,0.0,
36987,블개,크캣,105,139,1,0.009523809523809525,0.007194244604316547
36988,블개,클라스 TV,105,109,1,0.009523809523809525,0.009174311926605505
36989,블개,클레드탑신병,105,75,1,0.009523809523809525,0.013333333333333334
36990,블개,클레이clay,105,8,0,0.0,0.0
36991,블개,클킹,105,624,3,0.02857142857142857,0.004807692307692308
36992,블개,킬폭,105,61,1,0.009523809523809525,0.01639344262295082
36993,블개,탐 신,105,170,2,0.01904761904761905,0.011764705882352941
36994,블개,탑속사,105,61,1,0.009523809523809525,0.01639344262295082
36995,블개,탑솔러 최재우,105,19,1,0.009523809523809525,0.05263157894736842
36996,블개,탑트신 TV,105,0,0,0.0,
36997,블개,텅숏,105,198,1,0.009523809523809525,0.005050505050505051
36998,블개,텔론,105,2,1,0.009523809523809525,0.5
36999,블개,트강준,105,1354,5,0.047619047619047616,0.003692762186115214
37000,블개,트린장로,105,88,1,0.009523809523809525,0.011363636363636364
37001,블개,트페는 런닝왕,105,102,1,0.009523809523809525,0.00980392156862745
37002,블개,트페는 원딜이다,105,28,1,0.009523809523809525,0.03571428571428571
37003,블개,티아모티모 Youtube,105,39,0,0.0,0.0
37004,블개,파고 Phago,105,12,1,0.009523809523809525,0.08333333333333333
37005,블개,판창인생김판테,105,124,3,0.02857142857142857,0.024193548387096774
37006,블개,팻맨,105,258,2,0.01904761904761905,0.007751937984496124
37007,블개,페이즈킬러,105,6,0,0.0,0.0
37008,블개,포베,105,139,0,0.0,0.0
37009,블개,풋온,105,144,1,0.009523809523809525,0.006944444444444444
37010,블개,프라샤,105,562,5,0.047619047619047616,0.008896797153024912
37011,블개,프레이 TV,105,128,1,0.009523809523809525,0.0078125
37012,블개,프로즌케이,105,511,3,0.02857142857142857,0.005870841487279843
37013,블개,프잔나,105,1,1,0.009523809523809525,1.0
37014,블개,프제짱,105,24,0,0.0,0.0
37015,블개,플루토,105,252,1,0.009523809523809525,0.003968253968253968
37016,블개,피넛TV,105,268,2,0.01904761904761905,0.007462686567164179
37017,블개,피닉스박,105,148,0,0.0,0.0
37018,블개,필이TV,105,303,1,0.009523809523809525,0.0033003300330033004
37019,블개,핏빛계약,105,283,2,0.01904761904761905,0.007067137809187279
37020,블개,항심,105,45,2,0.01904761904761905,0.044444444444444446
37021,블개,해강고원딜,105,233,1,0.009523809523809525,0.004291845493562232
37022,블개,해녹YouTube,105,100,1,0.009523809523809525,0.01
37023,블개,해물파전TV,105,28,1,0.009523809523809525,0.03571428571428571
37024,블개,현금술,105,279,2,0.01904761904761905,0.007168458781362007
37025,블개,현솔,105,112,2,0.01904761904761905,0.017857142857142856
37026,블개,호진,105,703,5,0.047619047619047616,0.007112375533428165
37027,블개,호희Hohee Kayle,105,209,1,0.009523809523809525,0.004784688995215311
37028,블개,홍르,105,52,0,0.0,0.0
37029,블개,희성,105,266,0,0.0,0.0
37030,빵재애오,사이온원챔,912,9,1,0.0010964912280701754,0.1111111111111111
37031,빵재애오,산딕TV,912,17,2,0.0021929824561403508,0.11764705882352941
37032,빵재애오,살보YouTube,912,91,4,0.0043859649122807015,0.04395604395604396
37033,빵재애오,새루 유튜브/SaeRu YouTube,912,134,5,0.005482456140350877,0.03731343283582089
37034,빵재애오,샌드박스 세레니티[Sandbox Serenity],912,494,29,0.03179824561403509,0.058704453441295545
37035,빵재애오,샤코왕,912,25,2,0.0021929824561403508,0.08
37036,빵재애오,샤코장인 코시,912,77,3,0.003289473684210526,0.03896103896103896
37037,빵재애오,서준석,912,402,17,0.01864035087719298,0.04228855721393035
37038,빵재애오,서포터 라콩,912,178,7,0.007675438596491228,0.03932584269662921
37039,빵재애오,서포터 성훈[ LoL Sup Youtube ],912,21,1,0.0010964912280701754,0.047619047619047616
37040,빵재애오,서포터초아,912,0,0,0.0,
37041,빵재애오,선마TV,912,93,7,0.007675438596491228,0.07526881720430108
37042,빵재애오,세르델TV,912,56,2,0.0021929824561403508,0.03571428571428571
37043,빵재애오,세체뽀,912,120,3,0.003289473684210526,0.025
37044,빵재애오,소나선생YouTube,912,293,16,0.017543859649122806,0.05460750853242321
37045,빵재애오,소라튜브SoraTube,912,14,1,0.0010964912280701754,0.07142857142857142
37046,빵재애오,소로,912,168,7,0.007675438596491228,0.041666666666666664
37047,빵재애오,소미라,912,272,18,0.019736842105263157,0.0661764705882353
37048,빵재애오,솔다Youtube,912,53,4,0.0043859649122807015,0.07547169811320754
37049,빵재애오,송화양 TV,912,148,4,0.0043859649122807015,0.02702702702702703
37050,빵재애오,수노공TV,912,20,1,0.0010964912280701754,0.05
37051,빵재애오,수찬,912,21,2,0.0021929824561403508,0.09523809523809523
37052,빵재애오,순규박,912,386,20,0.021929824561403508,0.05181347150259067
37053,빵재애오,쉔붕이,912,136,5,0.005482456140350877,0.03676470588235294
37054,빵재애오,슈퍼갱이 SUPERGANGY //탈리야 장인 랭킹 1위,912,64,4,0.0043859649122807015,0.0625
37055,빵재애오,스간TV,912,23,2,0.0021929824561403508,0.08695652173913043
37056,빵재애오,스카너맘,912,645,29,0.03179824561403509,0.04496124031007752
37057,빵재애오,스팔탄- 몰왕검판테온,912,7,1,0.0010964912280701754,0.14285714285714285
37058,빵재애오,시간의 숲,912,240,12,0.013157894736842105,0.05
37059,빵재애오,시야다,912,275,16,0.017543859649122806,0.05818181818181818
37060,빵재애오,시월챌가 렝가장인,912,83,5,0.005482456140350877,0.060240963855421686
37061,빵재애오,시크릿웨폰,912,0,0,0.0,
37062,빵재애오,신버니 [뉴메타 서포터채널],912,29,3,0.003289473684210526,0.10344827586206896
37063,빵재애오,신세YouTube,912,70,4,0.0043859649122807015,0.05714285714285714
37064,빵재애오,신지드장인 넙적이,912,0,0,0.0,
37065,빵재애오,신지드한우물,912,88,5,0.005482456140350877,0.056818181818181816
37066,빵재애오,쌀튜브 Thal YouTube,912,5,1,0.0010964912280701754,0.2
37067,빵재애오,쏘핫트,912,189,9,0.009868421052631578,0.047619047619047616
37068,빵재애오,쓰리컨드,912,54,1,0.0010964912280701754,0.018518518518518517
37069,빵재애오,쓸마,912,210,9,0.009868421052631578,0.04285714285714286
37070,빵재애오,씨르멍,912,90,2,0.0021929824561403508,0.022222222222222223
37071,빵재애오,아라드,912,131,5,0.005482456140350877,0.03816793893129771
37072,빵재애오,아라미누나,912,138,10,0.010964912280701754,0.07246376811594203
37073,빵재애오,아무무장인 땅꾸넝 league of legends,912,136,5,0.005482456140350877,0.03676470588235294
37074,빵재애오,아무무장인_미노미노,912,54,0,0.0,0.0
37075,빵재애오,아슬라YouTube,912,32,1,0.0010964912280701754,0.03125
37076,빵재애오,악시,912,8,1,0.0010964912280701754,0.125
37077,빵재애오,알파카TV,912,211,11,0.01206140350877193,0.052132701421800945
37078,빵재애오,애디,912,629,13,0.01425438596491228,0.02066772655007949
37079,빵재애오,애쉬TV,912,271,11,0.01206140350877193,0.04059040590405904
37080,빵재애오,앰비션 유튜브 [AMTUBE],912,13,1,0.0010964912280701754,0.07692307692307693
37081,빵재애오,양여명,912,1330,39,0.04276315789473684,0.029323308270676692
37082,빵재애오,어니우기,912,117,5,0.005482456140350877,0.042735042735042736
37083,빵재애오,엄졸렬,912,340,14,0.015350877192982455,0.041176470588235294
37084,빵재애오,에반스,912,12,1,0.0010964912280701754,0.08333333333333333
37085,빵재애오,에프람,912,78,1,0.0010964912280701754,0.01282051282051282
37086,빵재애오,엑조Ekzo,912,163,6,0.006578947368421052,0.03680981595092025
37087,빵재애오,엔마유튜브,912,16,1,0.0010964912280701754,0.0625
37088,빵재애오,여왕럭스,912,728,41,0.044956140350877194,0.05631868131868132
37089,빵재애오,여우비,912,152,5,0.005482456140350877,0.03289473684210526
37090,빵재애오,연산동나미TV [서폿만 한우물],912,117,4,0.0043859649122807015,0.03418803418803419
37091,빵재애오,오공갓,912,86,8,0.008771929824561403,0.09302325581395349
37092,빵재애오,오대관.Ohdaegwan,912,58,0,0.0,0.0
37093,빵재애오,오리아나장인박부박,912,81,2,0.0021929824561403508,0.024691358024691357
37094,빵재애오,오천만,912,37,4,0.0043859649122807015,0.10810810810810811
37095,빵재애오,오피피,912,185,10,0.010964912280701754,0.05405405405405406
37096,빵재애오,옥시농 / 뉴메타 원포터 서폿 채널,912,57,1,0.0010964912280701754,0.017543859649122806
37097,빵재애오,왕청포도,912,24,3,0.003289473684210526,0.125
37098,빵재애오,요니Yony,912,53,2,0.0021929824561403508,0.03773584905660377
37099,빵재애오,요들맨,912,34,1,0.0010964912280701754,0.029411764705882353
37100,빵재애오,요들장전,912,8,1,0.0010964912280701754,0.125
37101,빵재애오,용주TV,912,35,2,0.0021929824561403508,0.05714285714285714
37102,빵재애오,우에하라아리,912,63,0,0.0,0.0
37103,빵재애오,우주최강올라프,912,908,30,0.03289473684210526,0.03303964757709251
37104,빵재애오,욱쓰맨 Youtube,912,1185,38,0.041666666666666664,0.032067510548523206
37105,빵재애오,울부짖는마오카이,912,143,5,0.005482456140350877,0.03496503496503497
37106,빵재애오,웅영이 TV,912,194,9,0.009868421052631578,0.04639175257731959
37107,빵재애오,웅플,912,51,1,0.0010964912280701754,0.0196078431372549
37108,빵재애오,워누사,912,177,4,0.0043859649122807015,0.022598870056497175
37109,빵재애오,워윅의황제,912,9,1,0.0010964912280701754,0.1111111111111111
37110,빵재애오,원딜러 준비준비,912,20,1,0.0010964912280701754,0.05
37111,빵재애오,원핸드,912,125,7,0.007675438596491228,0.056
37112,빵재애오,위대한석상youtube,912,10,1,0.0010964912280701754,0.1
37113,빵재애오,위즐링,912,60,2,0.0021929824561403508,0.03333333333333333
37114,빵재애오,유매드브로,912,62,3,0.003289473684210526,0.04838709677419355
37115,빵재애오,유틸서폿유찬이,912,654,22,0.02412280701754386,0.03363914373088685
37116,빵재애오,윤귀중,912,90,4,0.0043859649122807015,0.044444444444444446
37117,빵재애오,율드댕tv,912,267,14,0.015350877192982455,0.052434456928838954
37118,빵재애오,으댜다,912,290,14,0.015350877192982455,0.04827586206896552
37119,빵재애오,이렐리아만합니다,912,90,5,0.005482456140350877,0.05555555555555555
37120,빵재애오,이서니,912,117,7,0.007675438596491228,0.05982905982905983
37121,빵재애오,이석현,912,145,8,0.008771929824561403,0.05517241379310345
37122,빵재애오,이석희,912,723,35,0.03837719298245614,0.048409405255878286
37123,빵재애오,이성진TV,912,284,8,0.008771929824561403,0.028169014084507043
37124,빵재애오,이야공,912,171,8,0.008771929824561403,0.04678362573099415
37125,빵재애오,이해석 - [썩계],912,177,9,0.009868421052631578,0.05084745762711865
37126,빵재애오,익산누누,912,31,2,0.0021929824561403508,0.06451612903225806
37127,빵재애오,인간젤리,912,90,2,0.0021929824561403508,0.022222222222222223
37128,빵재애오,인섹 유튜브 [inSec tube],912,141,6,0.006578947368421052,0.0425531914893617
37129,빵재애오,재넌Jaenune,912,157,13,0.01425438596491228,0.08280254777070063
37130,빵재애오,잭스병자TV,912,39,4,0.0043859649122807015,0.10256410256410256
37131,빵재애오,전민혁,912,18,0,0.0,0.0
37132,빵재애오,정글모데 정글잘해,912,66,4,0.0043859649122807015,0.06060606060606061
37133,빵재애오,정글선생 진영준,912,37,3,0.003289473684210526,0.08108108108108109
37134,빵재애오,정블린,912,205,2,0.0021929824561403508,0.00975609756097561
37135,빵재애오,정재호입니다,912,17,3,0.003289473684210526,0.17647058823529413
37136,빵재애오,정점파이크유튜브,912,60,3,0.003289473684210526,0.05
37137,빵재애오,정캐재리,912,98,8,0.008771929824561403,0.08163265306122448
37138,빵재애오,제로거TV,912,104,7,0.007675438596491228,0.0673076923076923
37139,빵재애오,조디악,912,67,5,0.005482456140350877,0.07462686567164178
37140,빵재애오,조통닥,912,532,26,0.02850877192982456,0.04887218045112782
37141,빵재애오,졸귀탱사이온TV,912,69,3,0.003289473684210526,0.043478260869565216
37142,빵재애오,좀비 클레드,912,58,1,0.0010964912280701754,0.017241379310344827
37143,빵재애오,종 학,912,38,4,0.0043859649122807015,0.10526315789473684
37144,빵재애오,종이조류,912,98,3,0.003289473684210526,0.030612244897959183
37145,빵재애오,종탁이,912,0,0,0.0,
37146,빵재애오,죠아,912,275,6,0.006578947368421052,0.02181818181818182
37147,빵재애오,주유갓tv,912,238,17,0.01864035087719298,0.07142857142857142
37148,빵재애오,주화고대,912,20,2,0.0021929824561403508,0.1
37149,빵재애오,준말론,912,93,4,0.0043859649122807015,0.043010752688172046
37150,빵재애오,준밧드,912,0,0,0.0,
37151,빵재애오,즈려 Z RYEO,912,50,3,0.003289473684210526,0.06
37152,빵재애오,지골몬,912,129,3,0.003289473684210526,0.023255813953488372
37153,빵재애오,직이라,912,155,7,0.007675438596491228,0.04516129032258064
37154,빵재애오,진그리롤,912,78,2,0.0021929824561403508,0.02564102564102564
37155,빵재애오,진짜 가렌 Real Garen,912,78,0,0.0,0.0
37156,빵재애오,질리언질리없지,912,16,1,0.0010964912280701754,0.0625
37157,빵재애오,짜룽,912,16,2,0.0021929824561403508,0.125
37158,빵재애오,쭌파카,912,129,6,0.006578947368421052,0.046511627906976744
37159,빵재애오,찬르Youtube,912,337,10,0.010964912280701754,0.02967359050445104
37160,빵재애오,채만준,912,15,1,0.0010964912280701754,0.06666666666666667
37161,빵재애오,챌린저 미드김홍주,912,58,2,0.0021929824561403508,0.034482758620689655
37162,빵재애오,챌린저 정글블루리쉬,912,707,26,0.02850877192982456,0.036775106082036775
37163,빵재애오,천꽃,912,230,9,0.009868421052631578,0.0391304347826087
37164,빵재애오,철이럼블,912,33,1,0.0010964912280701754,0.030303030303030304
37165,빵재애오,첫눈꿈,912,247,5,0.005482456140350877,0.020242914979757085
37166,빵재애오,최후의 전사,912,152,5,0.005482456140350877,0.03289473684210526
37167,빵재애오,충장,912,55,2,0.0021929824561403508,0.03636363636363636
37168,빵재애오,카냐TV,912,0,0,0.0,
37169,빵재애오,칼픽가렌,912,138,11,0.01206140350877193,0.07971014492753623
37170,빵재애오,캐인유튜브,912,61,2,0.0021929824561403508,0.03278688524590164
37171,빵재애오,캡틴모르가나,912,408,28,0.03070175438596491,0.06862745098039216
37172,빵재애오,캡틴피터,912,23,2,0.0021929824561403508,0.08695652173913043
37173,빵재애오,캬일,912,173,8,0.008771929824561403,0.046242774566473986
37174,빵재애오,코크유튜브,912,116,3,0.003289473684210526,0.02586206896551724
37175,빵재애오,코태(Kotae),912,120,4,0.0043859649122807015,0.03333333333333333
37176,빵재애오,콘플,912,355,13,0.01425438596491228,0.036619718309859155
37177,빵재애오,콤보용,912,150,8,0.008771929824561403,0.05333333333333334
37178,빵재애오,쿠앙TV LOL유투버,912,685,25,0.027412280701754384,0.0364963503649635
37179,빵재애오,퀸블미,912,18,2,0.0021929824561403508,0.1111111111111111
37180,빵재애오,크림몬TV_CreamMon Kat,912,0,0,0.0,
37181,빵재애오,크캣,912,139,10,0.010964912280701754,0.07194244604316546
37182,빵재애오,클라스 TV,912,109,8,0.008771929824561403,0.07339449541284404
37183,빵재애오,클레드탑신병,912,75,4,0.0043859649122807015,0.05333333333333334
37184,빵재애오,클레이clay,912,8,2,0.0021929824561403508,0.25
37185,빵재애오,클킹,912,624,19,0.020833333333333332,0.030448717948717948
37186,빵재애오,킬폭,912,61,2,0.0021929824561403508,0.03278688524590164
37187,빵재애오,탐 신,912,170,6,0.006578947368421052,0.03529411764705882
37188,빵재애오,탑속사,912,61,4,0.0043859649122807015,0.06557377049180328
37189,빵재애오,탑솔러 최재우,912,19,1,0.0010964912280701754,0.05263157894736842
37190,빵재애오,탑트신 TV,912,0,0,0.0,
37191,빵재애오,텅숏,912,198,4,0.0043859649122807015,0.020202020202020204
37192,빵재애오,텔론,912,2,1,0.0010964912280701754,0.5
37193,빵재애오,트강준,912,1354,52,0.05701754385964912,0.03840472673559823
37194,빵재애오,트린장로,912,88,2,0.0021929824561403508,0.022727272727272728
37195,빵재애오,트페는 런닝왕,912,102,4,0.0043859649122807015,0.0392156862745098
37196,빵재애오,트페는 원딜이다,912,28,3,0.003289473684210526,0.10714285714285714
37197,빵재애오,티아모티모 Youtube,912,39,1,0.0010964912280701754,0.02564102564102564
37198,빵재애오,파고 Phago,912,12,1,0.0010964912280701754,0.08333333333333333
37199,빵재애오,판창인생김판테,912,124,3,0.003289473684210526,0.024193548387096774
37200,빵재애오,팻맨,912,258,8,0.008771929824561403,0.031007751937984496
37201,빵재애오,페이즈킬러,912,6,0,0.0,0.0
37202,빵재애오,포베,912,139,2,0.0021929824561403508,0.014388489208633094
37203,빵재애오,풋온,912,144,10,0.010964912280701754,0.06944444444444445
37204,빵재애오,프라샤,912,562,25,0.027412280701754384,0.04448398576512456
37205,빵재애오,프레이 TV,912,128,7,0.007675438596491228,0.0546875
37206,빵재애오,프로즌케이,912,511,19,0.020833333333333332,0.03718199608610567
37207,빵재애오,프잔나,912,1,1,0.0010964912280701754,1.0
37208,빵재애오,프제짱,912,24,0,0.0,0.0
37209,빵재애오,플루토,912,252,15,0.01644736842105263,0.05952380952380952
37210,빵재애오,피넛TV,912,268,5,0.005482456140350877,0.018656716417910446
37211,빵재애오,피닉스박,912,148,2,0.0021929824561403508,0.013513513513513514
37212,빵재애오,필이TV,912,303,11,0.01206140350877193,0.036303630363036306
37213,빵재애오,핏빛계약,912,283,9,0.009868421052631578,0.03180212014134275
37214,빵재애오,항심,912,45,3,0.003289473684210526,0.06666666666666667
37215,빵재애오,해강고원딜,912,233,3,0.003289473684210526,0.012875536480686695
37216,빵재애오,해녹YouTube,912,100,5,0.005482456140350877,0.05
37217,빵재애오,해물파전TV,912,28,2,0.0021929824561403508,0.07142857142857142
37218,빵재애오,현금술,912,279,12,0.013157894736842105,0.043010752688172046
37219,빵재애오,현솔,912,112,2,0.0021929824561403508,0.017857142857142856
37220,빵재애오,호진,912,703,40,0.043859649122807015,0.05689900426742532
37221,빵재애오,호희Hohee Kayle,912,209,6,0.006578947368421052,0.028708133971291867
37222,빵재애오,홍르,912,52,2,0.0021929824561403508,0.038461538461538464
37223,빵재애오,희성,912,266,21,0.023026315789473683,0.07894736842105263
37224,쁘장,산딕TV,128,17,1,0.0078125,0.058823529411764705
37225,쁘장,살보YouTube,128,91,2,0.015625,0.02197802197802198
37226,쁘장,새루 유튜브/SaeRu YouTube,128,134,3,0.0234375,0.022388059701492536
37227,쁘장,샌드박스 세레니티[Sandbox Serenity],128,494,7,0.0546875,0.01417004048582996
37228,쁘장,샤코왕,128,25,1,0.0078125,0.04
37229,쁘장,샤코장인 코시,128,77,2,0.015625,0.025974025974025976
37230,쁘장,서준석,128,402,5,0.0390625,0.012437810945273632
37231,쁘장,서포터 라콩,128,178,3,0.0234375,0.016853932584269662
37232,쁘장,서포터 성훈[ LoL Sup Youtube ],128,21,1,0.0078125,0.047619047619047616
37233,쁘장,서포터초아,128,0,0,0.0,
37234,쁘장,선마TV,128,93,2,0.015625,0.021505376344086023
37235,쁘장,세르델TV,128,56,2,0.015625,0.03571428571428571
37236,쁘장,세체뽀,128,120,2,0.015625,0.016666666666666666
37237,쁘장,소나선생YouTube,128,293,5,0.0390625,0.017064846416382253
37238,쁘장,소라튜브SoraTube,128,14,1,0.0078125,0.07142857142857142
37239,쁘장,소로,128,168,5,0.0390625,0.02976190476190476
37240,쁘장,소미라,128,272,3,0.0234375,0.011029411764705883
37241,쁘장,솔다Youtube,128,53,1,0.0078125,0.018867924528301886
37242,쁘장,송화양 TV,128,148,2,0.015625,0.013513513513513514
37243,쁘장,수노공TV,128,20,0,0.0,0.0
37244,쁘장,수찬,128,21,1,0.0078125,0.047619047619047616
37245,쁘장,순규박,128,386,6,0.046875,0.015544041450777202
37246,쁘장,쉔붕이,128,136,3,0.0234375,0.022058823529411766
37247,쁘장,슈퍼갱이 SUPERGANGY //탈리야 장인 랭킹 1위,128,64,1,0.0078125,0.015625
37248,쁘장,스간TV,128,23,1,0.0078125,0.043478260869565216
37249,쁘장,스카너맘,128,645,4,0.03125,0.006201550387596899
37250,쁘장,스팔탄- 몰왕검판테온,128,7,1,0.0078125,0.14285714285714285
37251,쁘장,시간의 숲,128,240,4,0.03125,0.016666666666666666
37252,쁘장,시야다,128,275,6,0.046875,0.02181818181818182
37253,쁘장,시월챌가 렝가장인,128,83,0,0.0,0.0
37254,쁘장,시크릿웨폰,128,0,0,0.0,
37255,쁘장,신버니 [뉴메타 서포터채널],128,29,1,0.0078125,0.034482758620689655
37256,쁘장,신세YouTube,128,70,2,0.015625,0.02857142857142857
37257,쁘장,신지드장인 넙적이,128,0,0,0.0,
37258,쁘장,신지드한우물,128,88,1,0.0078125,0.011363636363636364
37259,쁘장,쌀튜브 Thal YouTube,128,5,1,0.0078125,0.2
37260,쁘장,쏘핫트,128,189,2,0.015625,0.010582010582010581
37261,쁘장,쓰리컨드,128,54,1,0.0078125,0.018518518518518517
37262,쁘장,쓸마,128,210,3,0.0234375,0.014285714285714285
37263,쁘장,씨르멍,128,90,3,0.0234375,0.03333333333333333
37264,쁘장,아라드,128,131,4,0.03125,0.030534351145038167
37265,쁘장,아라미누나,128,138,4,0.03125,0.028985507246376812
37266,쁘장,아무무장인 땅꾸넝 league of legends,128,136,2,0.015625,0.014705882352941176
37267,쁘장,아무무장인_미노미노,128,54,0,0.0,0.0
37268,쁘장,아슬라YouTube,128,32,0,0.0,0.0
37269,쁘장,악시,128,8,1,0.0078125,0.125
37270,쁘장,알파카TV,128,211,4,0.03125,0.018957345971563982
37271,쁘장,애디,128,629,4,0.03125,0.006359300476947536
37272,쁘장,애쉬TV,128,271,2,0.015625,0.007380073800738007
37273,쁘장,앰비션 유튜브 [AMTUBE],128,13,1,0.0078125,0.07692307692307693
37274,쁘장,양여명,128,1330,7,0.0546875,0.005263157894736842
37275,쁘장,어니우기,128,117,1,0.0078125,0.008547008547008548
37276,쁘장,엄졸렬,128,340,2,0.015625,0.0058823529411764705
37277,쁘장,에반스,128,12,1,0.0078125,0.08333333333333333
37278,쁘장,에프람,128,78,0,0.0,0.0
37279,쁘장,엑조Ekzo,128,163,1,0.0078125,0.006134969325153374
37280,쁘장,엔마유튜브,128,16,1,0.0078125,0.0625
37281,쁘장,여왕럭스,128,728,5,0.0390625,0.006868131868131868
37282,쁘장,여우비,128,152,4,0.03125,0.02631578947368421
37283,쁘장,연산동나미TV [서폿만 한우물],128,117,3,0.0234375,0.02564102564102564
37284,쁘장,오공갓,128,86,2,0.015625,0.023255813953488372
37285,쁘장,오대관.Ohdaegwan,128,58,0,0.0,0.0
37286,쁘장,오리아나장인박부박,128,81,0,0.0,0.0
37287,쁘장,오천만,128,37,1,0.0078125,0.02702702702702703
37288,쁘장,오피피,128,185,5,0.0390625,0.02702702702702703
37289,쁘장,옥시농 / 뉴메타 원포터 서폿 채널,128,57,0,0.0,0.0
37290,쁘장,왕청포도,128,24,1,0.0078125,0.041666666666666664
37291,쁘장,요니Yony,128,53,1,0.0078125,0.018867924528301886
37292,쁘장,요들맨,128,34,1,0.0078125,0.029411764705882353
37293,쁘장,요들장전,128,8,1,0.0078125,0.125
37294,쁘장,용주TV,128,35,1,0.0078125,0.02857142857142857
37295,쁘장,우에하라아리,128,63,0,0.0,0.0
37296,쁘장,우주최강올라프,128,908,8,0.0625,0.00881057268722467
37297,쁘장,욱쓰맨 Youtube,128,1185,8,0.0625,0.006751054852320675
37298,쁘장,울부짖는마오카이,128,143,2,0.015625,0.013986013986013986
37299,쁘장,웅영이 TV,128,194,1,0.0078125,0.005154639175257732
37300,쁘장,웅플,128,51,1,0.0078125,0.0196078431372549
37301,쁘장,워누사,128,177,2,0.015625,0.011299435028248588
37302,쁘장,워윅의황제,128,9,1,0.0078125,0.1111111111111111
37303,쁘장,원딜러 준비준비,128,20,1,0.0078125,0.05
37304,쁘장,원핸드,128,125,4,0.03125,0.032
37305,쁘장,위대한석상youtube,128,10,1,0.0078125,0.1
37306,쁘장,위즐링,128,60,1,0.0078125,0.016666666666666666
37307,쁘장,유매드브로,128,62,1,0.0078125,0.016129032258064516
37308,쁘장,유틸서폿유찬이,128,654,6,0.046875,0.009174311926605505
37309,쁘장,윤귀중,128,90,2,0.015625,0.022222222222222223
37310,쁘장,율드댕tv,128,267,3,0.0234375,0.011235955056179775
37311,쁘장,으댜다,128,290,1,0.0078125,0.0034482758620689655
37312,쁘장,이렐리아만합니다,128,90,1,0.0078125,0.011111111111111112
37313,쁘장,이서니,128,117,2,0.015625,0.017094017094017096
37314,쁘장,이석현,128,145,1,0.0078125,0.006896551724137931
37315,쁘장,이석희,128,723,5,0.0390625,0.006915629322268326
37316,쁘장,이성진TV,128,284,4,0.03125,0.014084507042253521
37317,쁘장,이야공,128,171,3,0.0234375,0.017543859649122806
37318,쁘장,이해석 - [썩계],128,177,6,0.046875,0.03389830508474576
37319,쁘장,익산누누,128,31,1,0.0078125,0.03225806451612903
37320,쁘장,인간젤리,128,90,1,0.0078125,0.011111111111111112
37321,쁘장,인섹 유튜브 [inSec tube],128,141,0,0.0,0.0
37322,쁘장,재넌Jaenune,128,157,1,0.0078125,0.006369426751592357
37323,쁘장,잭스병자TV,128,39,2,0.015625,0.05128205128205128
37324,쁘장,전민혁,128,18,0,0.0,0.0
37325,쁘장,정글모데 정글잘해,128,66,1,0.0078125,0.015151515151515152
37326,쁘장,정글선생 진영준,128,37,1,0.0078125,0.02702702702702703
37327,쁘장,정블린,128,205,5,0.0390625,0.024390243902439025
37328,쁘장,정재호입니다,128,17,2,0.015625,0.11764705882352941
37329,쁘장,정점파이크유튜브,128,60,3,0.0234375,0.05
37330,쁘장,정캐재리,128,98,3,0.0234375,0.030612244897959183
37331,쁘장,제로거TV,128,104,1,0.0078125,0.009615384615384616
37332,쁘장,조디악,128,67,2,0.015625,0.029850746268656716
37333,쁘장,조통닥,128,532,5,0.0390625,0.009398496240601503
37334,쁘장,졸귀탱사이온TV,128,69,1,0.0078125,0.014492753623188406
37335,쁘장,좀비 클레드,128,58,3,0.0234375,0.05172413793103448
37336,쁘장,종 학,128,38,2,0.015625,0.05263157894736842
37337,쁘장,종이조류,128,98,3,0.0234375,0.030612244897959183
37338,쁘장,종탁이,128,0,0,0.0,
37339,쁘장,죠아,128,275,2,0.015625,0.007272727272727273
37340,쁘장,주유갓tv,128,238,4,0.03125,0.01680672268907563
37341,쁘장,주화고대,128,20,1,0.0078125,0.05
37342,쁘장,준말론,128,93,2,0.015625,0.021505376344086023
37343,쁘장,준밧드,128,0,0,0.0,
37344,쁘장,즈려 Z RYEO,128,50,1,0.0078125,0.02
37345,쁘장,지골몬,128,129,0,0.0,0.0
37346,쁘장,직이라,128,155,4,0.03125,0.025806451612903226
