,,,,,,
,,,,,,
 캬 일,Dec 3 2020 9:50 PM,Kayle,"
											Victory									",5.00:1,"
					Ranked Solo
				",판테온프레스티지,tovv, 캬 일,Humunclus,Selly,로그인기록,멜론 농장주,IllIlIIlIllIllIl,Lotteria com,희 린,"
					","
				2
	","
					","
				0
	","
					","
				4
	","
					","
				1
	","
					","
				9
	","
					","
				2
	",29,64502,19,52866,30m 50s
 캬 일,Dec 3 2020 9:14 PM,Kayle,"
											Victory									",4.33:1,"
					Ranked Solo
				",판테온프레스티지,tovv, 캬 일,서순호,시린상,있을때 잘해줘라,장따구리부리박기,Lflying Yasuo,생기면 잘해준다,멘탈지원부대,"
					","
				0
	","
					","
				0
	","
					","
				2
	","
					","
				1
	","
					","
				5
	","
					","
				1
	",24,45646,18,39436,24m 15s
 캬 일,Dec 3 2020 8:41 PM,Kayle,"
											Victory									",2.00:1,"
					Ranked Solo
				", 캬 일,아니이걸못짜바,판테온프레스티지,원딜요정후니,080916정글러,재모쨩123,두밤이,용합류안하면던짐,서폿이 잘못했대,PsychoPath,"
					","
				1
	","
					","
				1
	","
					","
				2
	","
					","
				3
	","
					","
				6
	","
					","
				4
	",42,68718,43,67254,34m 44s
 캬 일,Dec 3 2020 7:58 PM,Kayle,"
											Victory									",6.00:1,"
					Ranked Solo
				",판테온프레스티지,080916정글러, 캬 일,Tarot,Ezreal Master,favor1te,박준홍,이장언,원딜요정후니,Spinger,"
					","
				0
	","
					","
				0
	","
					","
				2
	","
					","
				0
	","
					","
				4
	","
					","
				0
	",21,35343,14,26160,16m 12s
 캬 일,Dec 3 2020 7:28 AM,Kayle,"
											Victory									",3.67:1,"
					Ranked Solo
				", 캬 일,강타드는김병만,하늘색의하늘소,04 Reaper,inventive,최선이지못했던자,The Geniuses2,Solar77,큐아논,IlIIlllllIllIIll,"
					","
				2
	","
					","
				0
	","
					","
				3
	","
					","
				2
	","
					","
				11
	","
					","
				2
	",26,65723,25,56600,31m 30s
 캬 일,Dec 1 2020 8:18 AM,Kayle,"
											Victory									",2.00:1,"
					Ranked Solo
				", 캬 일,101040566del,zazihoon,Kinnigin,갸놔돠라,나경은 죄 없다,welsea,submerged,소환하는 자다12,소라카 정점,"
					","
				2
	","
					","
				0
	","
					","
				2
	","
					","
				3
	","
					","
				7
	","
					","
				5
	",34,62486,21,56723,31m 12s
 캬 일,Dec 1 2020 7:26 AM,Kayle,"
											Victory									",4.00:1,"
					Ranked Solo
				",이루라아,3camp 3LV, 캬 일,KOR Twitch,iiililiillililil,그래잘가행복했어,앞만보고걸어,민뜌뜌,Go0seI3umps,도 굴,"
					","
				1
	","
					","
				0
	","
					","
				3
	","
					","
				0
	","
					","
				7
	","
					","
				2
	",37,51302,16,38881,22m 16s
 캬 일,Dec 1 2020 6:54 AM,Kayle,"
											Defeat									",1.17:1,"
					Ranked Solo
				",판테온프레스티지,XiA NaTsh, 캬 일,Asia  MONKEY,XiA NotBedo,개기월식,Elna,Tousy,멋 샘,라칸스타일,"
					","
				0
	","
					","
				1
	","
					","
				2
	","
					","
				2
	","
					","
				3
	","
					","
				8
	",16,46872,43,58230,28m 9s
 캬 일,Dec 1 2020 6:18 AM,Kayle,"
											Defeat									",1.00:1,"
					Ranked Solo
				",판테온프레스티지,Verzweifelt, 캬 일,섭심정,위문1,개기월식,Elna,HNknight,멋 샘,라칸스타일,"
					","
				0
	","
					","
				0
	","
					","
				1
	","
					","
				2
	","
					","
				0
	","
					","
				8
	",16,39188,37,51619,24m 6s
 캬 일,Nov 30 2020 2:06 PM,Kayle,"
											Victory									",5.50:1,"
					Ranked Solo
				",판테온프레스티지,최곰팡, 캬 일,asdnwsbdlkan,정석 베이가,종이조류,사는게 힘이드네,다시키울래,BTS 팬티도둑,metacortex,"
					","
				1
	","
					","
				0
	","
					","
				3
	","
					","
				0
	","
					","
				6
	","
					","
				2
	",36,57598,27,49281,27m 50s
 캬 일,Nov 30 2020 1:27 PM,Kayle,"
											Victory									",2.14:1,"
					Ranked Solo
				",판테온프레스티지,쓰루시, 캬 일,Lacos,리리슈슈,하이머푸딩거,전적 갱신,하얀짜장밥,바루스는5티어,IIllIlIIIlllll,"
					","
				2
	","
					","
				0
	","
					","
				2
	","
					","
				2
	","
					","
				8
	","
					","
				8
	",35,64677,27,59021,29m 50s
 캬 일,Nov 30 2020 12:51 PM,Kayle,"
											Victory									",2.63:1,"
					Ranked Solo
				", 캬 일,kkkvkkk,판테온프레스티지,miingyu,sejun8199,뚜쒸 뚜쒸,니코에코르키,Kkieeeek,동건이는세환이꺼,MadooLife,"
					","
				1
	","
					","
				0
	","
					","
				3
	","
					","
				1
	","
					","
				10
	","
					","
				2
	",38,60096,23,47719,27m 10s
 캬 일,Nov 30 2020 12:17 PM,Kayle,"
											Defeat									",8.00:1,"
					Ranked Solo
				",판테온프레스티지,N1ce to meet you, 캬 일,CHANITEO,89540186del,좋은날fan,OmNicQ,LOOOOOK,miingyu,아꾸만,"
					","
				0
	","
					","
				1
	","
					","
				0
	","
					","
				2
	","
					","
				0
	","
					","
				10
	",14,39598,30,49295,22m 37s
 캬 일,Nov 30 2020 11:36 AM,Kayle,"
											Victory									",12.00:1,"
					Ranked Solo
				",판테온프레스티지,카롱카롱 마카롱, 캬 일,매일자고싶다,아앙죽는거였졍,별코땃쥐,961016,인성마왕 정민갓,킹하자림지,불꽃남자김태이,"
					","
				1
	","
					","
				0
	","
					","
				2
	","
					","
				1
	","
					","
				8
	","
					","
				0
	",21,47591,9,34191,22m 10s
 캬 일,Nov 30 2020 11:02 AM,Galio,"
											Defeat									",1.60:1,"
					Ranked Solo
				",판테온프레스티지,냠냠2, 캬 일,염돼지,KANG lN,JupiterMao,섭심정,첼린저 귀환,또 너냐 펭수,펭수 또 너냐,"
					","
				0
	","
					","
				1
	","
					","
				1
	","
					","
				4
	","
					","
				4
	","
					","
				10
	",30,59239,39,68628,33m 36s
 캬 일,Nov 30 2020 10:08 AM,Kayle,"
											Defeat									",1.38:1,"
					Ranked Solo
				", 캬 일,Lv 01 O v O,대장금라이즈,99y 김민우,기계신앙,moonlit night,노라조카레,말랑복숭아민규,트위치개백수,TaiYsun1,"
					","
				0
	","
					","
				2
	","
					","
				0
	","
					","
				4
	","
					","
				0
	","
					","
				8
	",30,55431,39,68087,31m 54s
 캬 일,Nov 30 2020 9:25 AM,Kayle,"
											Defeat									",0.67:1,"
					Ranked Solo
				",Father and son,어둠잔fan, 캬 일,gtqeti023,joe준,Uprising,오픈좀하지마 ,Lv1 아 솔,봄의소녀이야기,happy game zzzz,"
					","
				0
	","
					","
				1
	","
					","
				1
	","
					","
				2
	","
					","
				3
	","
					","
				6
	",26,45407,38,52088,24m 26s
 캬 일,Nov 30 2020 8:36 AM,Kayle,"
											Defeat									",1.00:1,"
					Ranked Solo
				", 캬 일,질타왕나애리,의찬힘내넌최고야,단련중인 원딜러,sh707,동선생님,렉사이 벤트쇼,제이한0224,에이프렌드,우유맨,"
					","
				0
	","
					","
				1
	","
					","
				2
	","
					","
				3
	","
					","
				2
	","
					","
				10
	",24,58006,35,67020,31m 41s
 캬 일,Nov 30 2020 7:39 AM,Kayle,"
											Victory									",2.80:1,"
					Ranked Solo
				", 캬 일,oneoneone,너재우,이별을 건너다,flowt,hezt,Ramos Hazard,1성 애니,급식먹을시간,힘들어도견디자,"
					","
				1
	","
					","
				0
	","
					","
				2
	","
					","
				2
	","
					","
				8
	","
					","
				4
	",38,59372,28,51848,27m 17s
 캬 일,Nov 29 2020 7:50 AM,Kayle,"
											Victory									",3.40:1,"
					Ranked Solo
				", 캬 일,챌린준,Just Like Soll,Minho EEI,신세계 강과장,노라조카레,키씽유,제드할줄모름,twitch 이프리트1,IIlIIIIIllIlIIlI,"
					","
				0
	","
					","
				2
	","
					","
				2
	","
					","
				4
	","
					","
				7
	","
					","
				6
	",27,68961,28,70877,37m 36s
 캬 일,Nov 29 2020 4:57 AM,Lucian,"
											Victory									",1.57:1,"
					Normal
				",포네그리프,별 가,미드제발요, 캬 일,AUNSORR,I 검은 마법사 I,진리콩까눼,아낙사고라스,박수능대,코바아악,"
					","
				0
	","
					","
				1
	","
					","
				3
	","
					","
				1
	","
					","
				8
	","
					","
				2
	",33,59563,33,59233,32m 23s
 캬 일,Nov 29 2020 4:19 AM,Brand,"
											Victory									",7.33:1,"
					ARAM
				",Thorpe,donghyeon00,콘나티키,AUNSORR, 캬 일,정신병올거같아씹,번마가 롤을 또,지민이짱짱,대구시최재규,뚜룹뚜뚜뚜,"
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				4
	","
					","
				0
	",54,72004,37,65565,20m 42s
 캬 일,Nov 29 2020 3:52 AM,Miss Fortune,"
											Defeat									",3.67:1,"
					ARAM
				",불꽃남자 박국영,topviblle,AUNSORR,Erd, 캬 일,난또다시강해진다,흑 점,Amodeus,호진이가제일싫다,리브러브,"
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				1
	","
					","
				4
	",29,60683,28,64281,20m 4s
 캬 일,Nov 28 2020 11:04 PM,Kayle,"
											Victory									",8.00:1,"
					Ranked Solo
				", 캬 일,망나니 싹다죽어,너구리데구리,2005 AD,제라드캐논슛,DWG Tube,오픈까지내탓이야,같이좀하자,류소원,민트 아포가토,"
					","
				1
	","
					","
				1
	","
					","
				3
	","
					","
				3
	","
					","
				7
	","
					","
				8
	",25,68644,25,69197,36m 37s
 캬 일,Nov 28 2020 2:42 AM,Fiora,"
											Defeat									",4.00:1,"
					ARAM
				",퀀악현,칼바람크리드,Chopin Nocturn, 캬 일,kiza kiza,고시고시고시,킹준곤,soejrthejr1,노스텔지아,브라덜스,"
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				3
	","
					","
				4
	",70,82566,63,83399,23m 27s
 캬 일,Nov 27 2020 11:24 PM,Kayle,"
											Victory									",3.00:1,"
					Ranked Solo
				", 캬 일,변 신 하 자 ,dddaaasss2,wo shi zui jia,인간수업 배귤이,히오스하러갈래요,Ignis Gaia,1986 OMEGA TRIBE,딸기여드름,조급하지마,"
					","
				3
	","
					","
				0
	","
					","
				2
	","
					","
				4
	","
					","
				9
	","
					","
				5
	",33,82869,35,78155,41m 3s
 캬 일,Nov 27 2020 10:31 PM,Kayle,"
											Defeat									",0.33:1,"
					Ranked Solo
				", 캬 일,문 재완,남탓 인생 패배,No팬티 현준,흥 호,Due 재봉,jhinjkxxx,DeathLift,Hi ADC,매너게임근성가이,"
					","
				1
	","
					","
				0
	","
					","
				0
	","
					","
				2
	","
					","
				0
	","
					","
				8
	",20,45363,35,54651,25m 23s
 캬 일,Nov 27 2020 9:33 AM,Kayle,"
											Defeat									",2.33:1,"
					Ranked Solo
				",판테온프레스티지,Statue, 캬 일,모쏠 김규봉,지루 김규봉,1종보통 조형기,말랑복숭아민규,zhuanglie,PS Wannabe,하루하루인생무상,"
					","
				0
	","
					","
				2
	","
					","
				4
	","
					","
				2
	","
					","
				4
	","
					","
				8
	",27,70895,29,76120,39m 17s
 캬 일,Nov 27 2020 8:47 AM,Kayle,"
											Defeat									",2.20:1,"
					Ranked Solo
				",판테온프레스티지,김갱지, 캬 일,xiagu shi diyu,팀원서로싸우지마,도구와타협은없다,SUPERHOTSUPERHOT,클 사람,dongkzzz,최인혁 꿀돼지,"
					","
				0
	","
					","
				1
	","
					","
				1
	","
					","
				2
	","
					","
				2
	","
					","
				8
	",25,46234,41,58483,25m 21s
 캬 일,Nov 27 2020 8:14 AM,Kayle,"
											Defeat									",0.67:1,"
					Ranked Solo
				",판테온프레스티지,말리그, 캬 일,도구다루기전문가,우리 원딜 신천지,크앙쌈무,biology1,HorrorShip,라자칸야,찌으니,"
					","
				0
	","
					","
				1
	","
					","
				1
	","
					","
				2
	","
					","
				0
	","
					","
				11
	",12,41838,37,59862,27m 9s
 캬 일,Nov 27 2020 7:38 AM,Kayle,"
											Victory									",7.00:1,"
					Ranked Solo
				", 캬 일,원챔충만나면오픈,판테온프레스티지,자아가없는숟가락,소라카 정점,큐아논,정글정글정굴정글,IG Maloanhae,나만 봐줄래,김시라,"
					","
				1
	","
					","
				0
	","
					","
				4
	","
					","
				1
	","
					","
				7
	","
					","
				5
	",36,68588,37,63812,34m 27s
 캬 일,Nov 27 2020 6:57 AM,Kayle,"
											Victory									",14.00:1,"
					Ranked Solo
				",판테온프레스티지,비늘돔, 캬 일,Go0seI3umps,민뜌뜌,greemdav,jungIe1,남현동왕찌찌,나만 봐줄래,김시라,"
					","
				1
	","
					","
				0
	","
					","
				3
	","
					","
				0
	","
					","
				11
	","
					","
				1
	",40,61774,21,45415,27m 4s
 캬 일,Nov 27 2020 6:23 AM,Kayle,"
											Defeat									",1.33:1,"
					Ranked Solo
				",판테온프레스티지,배가머이리고프노, 캬 일,곰은멍멍이,HEEDDAKSON,포크레인형 원딜,다영2,황땡윤,xu du teng,깔끔햐,"
					","
				0
	","
					","
				1
	","
					","
				0
	","
					","
				4
	","
					","
				1
	","
					","
				9
	",7,42952,24,57761,28m 20s
